hostname,device_type,host,username,password,secret,port
CAMI1-LAN10-01 (2),cisco_ios,10.40.67.19,,,,22
CAMI1-LAN04-01 (2),cisco_ios,10.40.67.13,,,,22
CAMI1-LAN10-01 (3),cisco_ios,10.40.67.19,,,,22
CAMI1-LAN03-01 (4),cisco_ios,10.40.67.12,,,,22
CAMI1-LAN12-01 (2),cisco_ios,10.40.67.20,,,,22
CAMI1-LAN03-01 (5),cisco_ios,10.40.67.12,,,,22
CAMI1-LAN03-01 (2),cisco_ios,10.40.67.12,,,,22
USCBD-5823-AS-IDF5-1 (8),cisco_ios,10.56.9.156,,,,22
UKCRW-AS-01 (5),cisco_ios,10.112.115.6,,,,22
USMTP-LAN03 (2),cisco_ios,10.40.8.136,,,,22
CNTJ1-CS01 (1),cisco_ios,10.68.200.1,,,,22
DEKAR-M-GF-AS02 (2),cisco_ios,10.115.64.3,,,,22
DEKAR-M-1F-AS01 (1),cisco_ios,10.115.64.4,,,,22
CAMI1-LAN08-01 (2),cisco_ios,10.40.67.24,,,,22
CAMI1-LAN08-01 (3),cisco_ios,10.40.67.24,,,,22
USWE1-CS01 (2),cisco_ios,10.161.26.129,,,,22
SKBR1-CS01 (5),cisco_ios,10.23.1.129,,,,22
SGSI8-3F-AS-04 (2),cisco_ios,10.82.228.9,,,,22
DEKAR-E-GF-AS01.thermofisher.com (2),cisco_ios,10.115.64.6,,,,22
INBL2-LAN07,cisco_ios,10.120.255.202,,,,22
FRIL2-LAN01 (2),cisco_ios,10.113.200.73,,,,22
USCBD-5823-AS-IDF5-2 (4),cisco_ios,10.56.9.157,,,,22
CAMI1-LAN06-01 (2),cisco_ios,10.40.67.15,,,,22
USCIN-B1A-RM114-LAN01 (4),cisco_ios,10.32.1.29,,,,22
DEKAR-M-1F-AS02.thermofisher.com (3),cisco_ios,10.115.64.5,,,,22
SKBR1-CS01 (3),cisco_ios,10.23.1.129,,,,22
SGSI8-3F-AS-04 (1),cisco_ios,10.82.228.9,,,,22
SKBR1-CS01 (2),cisco_ios,10.23.1.129,,,,22
USCBD-5791-LAN02 (2),cisco_ios,10.167.224.133,,,,22
DEKAR-E-1F-AS01 (1),cisco_ios,10.115.64.7,,,,22
DERE2-LAN04 (2),cisco_ios,10.78.0.61,,,,22
USWE1-LAN02,cisco_ios,10.161.28.200,,,,22
FRIL2-LAN01 (3),cisco_ios,10.113.200.73,,,,22
USCBD-5823-AS-IDF5-2 (7),cisco_ios,10.56.9.157,,,,22
USCBD-5823-AS-IDF5-1 (6),cisco_ios,10.56.9.156,,,,22
USCBD-5823-AS-IDF5-1 (2),cisco_ios,10.56.9.156,,,,22
DERE1-LAN07 (2),cisco_ios,10.79.0.52,,,,22
FRIL2-LAN01 (1),cisco_ios,10.113.200.73,,,,22
USMTP-LAN02 (2),cisco_ios,10.40.8.135,,,,22
CAMI1-LAN02-01 (1),cisco_ios,10.40.67.11,,,,22
USCIN-B2-RM101-LAN01 (2),cisco_ios,10.32.1.38,,,,22
CNSHO6-LAN05 (3),cisco_ios,10.68.80.75,,,,22
CNSHO6-LAN06 (1),cisco_ios,10.68.80.76,,,,22
CNTJ1-CS01 (2),cisco_ios,10.68.200.1,,,,22
CHALL-2-AS-1F-01 (4),cisco_ios,10.156.1.103,,,,22
DEKAR-M-GF-AS01 (1),cisco_ios,10.115.64.2,,,,22
USCBD-5823-AS-IDF5-2 (3),cisco_ios,10.56.9.157,,,,22
USCBD-5823-AS-IDF5-1 (4),cisco_ios,10.56.9.156,,,,22
USCBD-5823-AS-IDF5-1 (3),cisco_ios,10.56.9.156,,,,22
USCBD-5823-AS-IDF5-1 (5),cisco_ios,10.56.9.156,,,,22
USCBD-5823-AS-IDF5-2 (8),cisco_ios,10.56.9.157,,,,22
CAMI1-LAN09-01 (4),cisco_ios,10.40.67.18,,,,22
CAMI1-LAN02-01 (2),cisco_ios,10.40.67.11,,,,22
USCIN-B2-RM101-LAN01 (1),cisco_ios,10.32.1.38,,,,22
CNSHO6-LAN05 (5),cisco_ios,10.68.80.75,,,,22
DEMEE-CS01 (1),cisco_ios,10.115.80.1,,,,22
USCBD-5791-LAN02 (1),cisco_ios,10.167.224.133,,,,22
SKBR1-CS01 (4),cisco_ios,10.23.1.129,,,,22
ITMON-SW-R17 (2),cisco_ios,10.8.1.77,,,,22
CNSHO6-SRV-LAN08 (2),cisco_ios,10.68.80.71,,,,22
DEKAR-E-1F-AS01 (2),cisco_ios,10.115.64.7,,,,22
USALL-IDF4-LAN01.thermofisher.com (1),cisco_ios,10.18.0.15,,,,22
CAMI1-LAN09-04,cisco_ios,10.40.67.22,,,,22
USCBD-5823-AS-IDF5-2 (2),cisco_ios,10.56.9.157,,,,22
DERE1-LAN07 (1),cisco_ios,10.79.0.52,,,,22
USCIN-B1A-RM114-LAN01 (1),cisco_ios,10.32.1.29,,,,22
CNSHO6-LAN05 (2),cisco_ios,10.68.80.75,,,,22
USCBD-5791-LAN02 (4),cisco_ios,10.167.224.133,,,,22
USWAL-LAN-P1 (2),cisco_ios,10.165.64.72,,,,22
USWAL-LAN-P1 (1),cisco_ios,10.165.64.72,,,,22
USASH-WH-CS01 (1),cisco_ios,10.161.173.33,,,,22
DEKAR-E-GF-AS01.thermofisher.com (1),cisco_ios,10.115.64.6,,,,22
CAMI1-LAN09-03,cisco_ios,10.40.67.23,,,,22
USCBD-5823-AS-IDF5-2 (6),cisco_ios,10.56.9.157,,,,22
USCBD-5823-AS-IDF5-2 (1),cisco_ios,10.56.9.157,,,,22
CAMI1-LAN09-01 (3),cisco_ios,10.40.67.18,,,,22
CAMI1-LAN11-01 (2),cisco_ios,10.40.67.21,,,,22
CAMI1-LAN06-01 (3),cisco_ios,10.40.67.15,,,,22
CAMI1-LAN06-01 (4),cisco_ios,10.40.67.15,,,,22
USPLE-6085-AS-1101-1 (4),cisco_ios,172.19.15.20,,,,22
USMTP-LAN04 (6),cisco_ios,10.40.8.133,,,,22
USCIN-B2-RM101-LAN01 (3),cisco_ios,10.32.1.38,,,,22
CHALL-2-AS-1F-01 (1),arista_eos,10.156.1.103,,,,22
USLGN03-A31-AS01 (1),cisco_ios,10.161.81.4,,,,22
USPGH-RND-LAN01 (2),cisco_ios,10.160.4.200,,,,22
USPGH-RND-LAN01 (1),cisco_ios,10.160.4.200,,,,22
USCBD-5791-LAN02 (6),cisco_ios,10.167.224.133,,,,22
USLGN03-A31-CS01 (2),cisco_ios,10.161.81.1,,,,22
ITMON-SW-R17 (1),cisco_ios,10.8.1.77,,,,22
USCBD-5823-AS-IDF5-1 (7),cisco_ios,10.56.9.156,,,,22
CAMI1-LAN09-01 (2),cisco_ios,10.40.67.18,,,,22
USCIN-B1A-RM114-LAN01 (3),cisco_ios,10.32.1.29,,,,22
USMKE-LAN03 (5),cisco_ios,10.161.208.69,,,,22
CAMI1-LAN03-02,cisco_ios,10.40.67.10,,,,22
DEMEE-CS01 (2),cisco_ios,10.115.80.1,,,,22
USPLN-E1003-IDF-MFG-LAN02 (2),cisco_ios,10.167.192.161,,,,22
USPLE-6085-AS-2308-02 (7),cisco_ios,172.19.15.33,,,,22
DEKAR-M-1F-AS02.thermofisher.com (2),cisco_ios,10.115.64.5,,,,22
USCBD-5791-LAN02 (5),cisco_ios,10.167.224.133,,,,22
USWE1-CS01 (1),cisco_ios,10.161.26.129,,,,22
USLGN03-A31-CS01 (3),cisco_ios,10.161.81.1,,,,22
USLGN03-A31-CS01 (1),cisco_ios,10.161.81.1,,,,22
SKBR1-CS01 (1),cisco_ios,10.23.1.129,,,,22
USWAL-LAN-P1 (3),cisco_ios,10.165.64.72,,,,22
USSFO-180-AS-IDF354-03 (6),cisco_ios,10.43.8.40,,,,22
CNSHO6-SRV-LAN08 (1),cisco_ios,10.68.80.71,,,,22
USALL-IDF4-LAN01.thermofisher.com (2),cisco_ios,10.18.0.15,,,,22
USMAR-B75-LAN01,cisco_ios,10.161.154.139,,,,22
CAMI1-AS-M-246,cisco_ios,10.40.54.246,,,,22
USCBD-5823-AS-IDF5-2 (5),cisco_ios,10.56.9.157,,,,22
USCBD-5823-AS-IDF5-1 (1),cisco_ios,10.56.9.156,,,,22
USMTP-LAN01 (2),cisco_ios,10.40.8.134,,,,22
USCIN-B1A-RM114-LAN01 (2),cisco_ios,10.32.1.29,,,,22
CNSHO6-LAN05 (1),cisco_ios,10.68.80.75,,,,22
CNSHO6-LAN05 (4),cisco_ios,10.68.80.75,,,,22
CNSHO6-LAN06 (2),cisco_ios,10.68.80.76,,,,22
UKCRW-AS-01 (3),cisco_ios,10.112.115.6,,,,22
NLTIL-AS-C2-01,cisco_ios,10.5.90.4,,,,22
DEKAR-M-1F-AS02.thermofisher.com (1),cisco_ios,10.115.64.5,,,,22
DEKAR-M-GF-AS02 (1),cisco_ios,10.115.64.3,,,,22
USLGN03-A31-AS01 (2),cisco_ios,10.161.81.4,,,,22
DEKAR-M-1F-AS01 (3),cisco_ios,10.115.64.4,,,,22
DEKAR-M-1F-AS01 (2),cisco_ios,10.115.64.4,,,,22
USCBD-5791-LAN02 (3),cisco_ios,10.167.224.133,,,,22
DEKAR-M-GF-AS01 (2),cisco_ios,10.115.64.2,,,,22
USSFO-180-AS-IDF354-03 (5),cisco_ios,10.43.8.40,,,,22
USALL-IDF4-LAN01.thermofisher.com (3),cisco_ios,10.18.0.15,,,,22
CNBJ2-ECV-01,generic,10.255.202.42,,,,22
USMBG-RS-LAN04 (1),cisco_ios,10.164.160.4,,,,22
USMBG-RS-LAN04 (2),cisco_ios,10.164.160.4,,,,22
USMBG-RS-LAN04 (3),cisco_ios,10.164.160.4,,,,22
USMBG-TD-CS01 (2),cisco_ios,10.161.160.5,,,,22
USMBG-RS-LAN16 (1),cisco_ios,10.164.160.16,,,,22
USMBG-RS-LAN16 (2),cisco_ios,10.164.160.16,,,,22
USMBG-RS-LAN16 (3),cisco_ios,10.164.160.16,,,,22
USMBG-RS-LAN16 (4),cisco_ios,10.164.160.16,,,,22
USMBG-CS-02,arista_eos,10.164.160.23,,,,22
USMBG-RS-LAN17 (1),cisco_ios,10.164.160.17,,,,22
USMBG-RS-LAN17 (2),cisco_ios,10.164.160.17,,,,22
USMBG-RS-LAN17 (3),cisco_ios,10.164.160.17,,,,22
USMBG-RS-LAN15 (1),cisco_ios,10.164.160.15,,,,22
USMBG-RS-LAN15 (2),cisco_ios,10.164.160.15,,,,22
USMBG-RS-LAN15 (3),cisco_ios,10.164.160.15,,,,22
USMBG-TD-LAN01 (1),cisco_ios,10.161.160.68,,,,22
USMBG-TD-LAN01 (2),cisco_ios,10.161.160.68,,,,22
USFIS01-ECV-01,generic,10.255.196.138,,,,22
USFIS01-ECV-02,generic,10.255.196.139,,,,22
USFIS01-CS01,cisco_ios,10.163.113.1,,,,22
USGRN01-ECV-01,generic,10.255.196.158,,,,22
USGRN01-ECV-02,generic,10.255.196.159,,,,22
USGRN01-CS01,arista_eos,10.163.105.2,,,,22
USGRN01-CS02,arista_eos,10.163.105.3,,,,22
USGRN01-MDF-LAN01,cisco_ios,10.163.105.12,,,,22
BRSP2-ECV-01,generic,10.255.196.150,,,,22
BRSP2-ECV-02,generic,10.255.196.151,,,,22
MXMEX-ECV-01,generic,10.255.196.148,,,,22
MXMEX-ECV-02,generic,10.255.196.149,,,,22
BRSP6-ECV-01,generic,10.255.196.154,,,,22
BRSP6-ECV-02,generic,10.255.196.155,,,,22
BRSP8-ECV-01,generic,10.255.196.152,,,,22
BRSP8-ECV-02,generic,10.255.196.153,,,,22
CNBJ2-ECV-02,generic,10.255.202.43,,,,22
CNNJO-OM-01,generic,10.68.224.149,,,,22
USLE1-1F-LAN01 Switch 1,cisco_ios,10.167.160.139,,,,22
USLEX03-ECV-02,generic,10.255.196.145,,,,22
CNSZF-LAN01 (5),cisco_ios,10.68.192.67,,,,22
CNSZF-LAN02 (1),cisco_ios,10.68.192.68,,,,22
CNSZF-LAN01 (1),cisco_ios,10.68.192.67,,,,22
CNSZF-LAN01 (3),cisco_ios,10.68.192.67,,,,22
CNSZF-LAN01 (4),cisco_ios,10.68.192.67,,,,22
CNSZF-LAN02 (2),cisco_ios,10.68.192.68,,,,22
CNSZF-LAN01 (2),cisco_ios,10.68.192.67,,,,22
CNSZF-LAN02 (3),cisco_ios,10.68.192.68,,,,22
FRBOR-LAN05 (4),cisco_ios,10.113.80.25,,,,22
USGRE-B52-CORP-DIST-01,cisco_ios,10.60.98.205,,,,22
USGRE-B52-CORP-DIST-02,arista_eos,10.60.98.206,,,,22
USGRE-B52-FL1-LAN02 (2),cisco_ios,10.60.98.208,,,,22
USGRE-B52-FL2-LAN01 (1),cisco_ios,10.60.98.209,,,,22
USGRE-B52-FL2-LAN01 (2),cisco_ios,10.60.98.209,,,,22
USCBD-5823-AS-IDF1-2,cisco_ios,10.56.9.165,,,,22
defrn-fw01,fortinet,10.113.44.40,,,,22
DERE1-TOR-01,arista_eos,10.79.0.34,,,,22
DERE1-TOR-02,arista_eos,10.79.0.35,,,,22
BESEN02-FW01,fortinet,10.116.160.6,,,,22
SGSI12-2M-AS-03,cisco_ios,10.147.96.6,,,,22
USLGN07-A30-CS02,arista_eos,10.160.240.67,,,,22
USLGN07-A30-CS01,arista_eos,10.160.240.66,,,,22
USWAL-LAN-2F1-SS1,cisco_ios,10.165.64.85,,,,22
USWAL-LAN-2FL1-SS2,cisco_ios,10.165.64.86,,,,22
USWAL-LAN-2F1-SS3,cisco_ios,10.165.64.87,,,,22
INHY1-10F-LAN05 (2),cisco_ios,10.96.44.38,,,,22
ITMON-SW-R15 (2),cisco_ios,10.8.17.131,,,,22
CAWHI-CS-01 (2),cisco_ios,10.160.111.65,,,,22
CAWHI-CS-01 (3),cisco_ios,10.160.111.65,,,,22
CAWHI-CS-01 (1),cisco_ios,10.160.111.65,,,,22
USALL-IDF4-LAN01.thermofisher.com (4),cisco_ios,10.18.0.15,,,,22
USROK-ECV-01,generic,10.255.196.169,,,,22
USROK-ECV-02,generic,10.255.196.170,,,,22
BESEN02-EC-01,generic,10.255.192.90,,,,22
USANN-CS-01,arista_eos,10.21.0.34,,,,22
USANN-CS-02,arista_eos,10.21.0.35,,,,22
USANN-LAN-01 (1),cisco_ios,10.21.0.36,,,,22
USANN-LAN-01 (2),cisco_ios,10.21.0.36,,,,22
USANN-LAN-01 (3),cisco_ios,10.21.0.36,,,,22
JPYOK01-CS01 (1),cisco_ios,10.67.81.193,,,,22
JPYOK01-CS01 (2),cisco_ios,10.67.81.193,,,,22
JPYOK01-ECV-01,generic,10.255.200.153,,,,22
SEUPP-LAN104 (2),cisco_ios,10.35.1.104,,,,22
USPG2-INFRA-FW02,fortinet,10.167.65.52,,,,22
USPG2-INFRA-FW01,fortinet,10.167.65.51,,,,22
sgsi10-mera-fw01,fortinet,10.82.160.68,,,,22
ushil-fw01,fortinet,10.180.160.24,,,,22
ussfo-fw01,fortinet,10.43.0.17,,,,22
usslo-mera-b3-fw01,fortinet,10.169.88.33,,,,22
ushvm-fw,fortinet,10.162.43.1,,,,22
jpmit-fw01,fortinet,10.67.129.21,,,,22
uscbd-5781-fw,fortinet,10.33.66.11,,,,22
usrfd-fw01,fortinet,10.92.0.2,,,,22
iecur-mera-fw01,fortinet,10.113.127.34,,,,22
uswhl-fw01,fortinet,10.169.1.210,,,,22
INBL2-FW02.thermofisher.com,fortinet,10.120.255.100,,,,22
ukpai-fw01,fortinet,10.64.0.51,,,,22
nlein-fw03,fortinet,10.116.0.179,,,,22
usro1-fw01,fortinet,10.16.131.251,,,,22
usgre-mera-fw01,fortinet,10.60.96.62,,,,22
usslo-mfg-b2-fw01,fortinet,10.169.88.34,,,,22
ushpo-mera-fw01,fortinet,10.169.168.10,,,,22
uspln-mera-fw,fortinet,10.167.192.132,,,,22
usleb-mdf-fw01,fortinet,10.163.52.5,,,,22
ukhor-mera-fw-01_02,fortinet,10.156.28.250,,,,22
nlble03-mera-fw01,fortinet,10.115.160.193,,,,22
uspgh-b2b-fw01,fortinet,10.160.10.55,,,,22
UKPAI-L-LAN09 (1),cisco_ios,10.64.54.12,,,,22
UKPAI-L-LAN09 (2),cisco_ios,10.64.54.12,,,,22
USMKE-LAN02 (3),cisco_ios,10.161.208.67,,,,22
USWAL-LAN-1F1 (1),cisco_ios,10.165.64.74,,,,22
CHALL-3-AS-UG-01 (1),cisco_ios,10.32.36.160,,,,22
CHALL-3-AS-UG-01 (2),cisco_ios,10.32.36.160,,,,22
KRSE2-LAB-LAN09.thermofisher.com (1),cisco_ios,10.67.40.33,,,,22
KRSE2-LAB-LAN09.thermofisher.com (2),cisco_ios,10.67.40.33,,,,22
KRINC03-CS01 (2),cisco_ios,10.67.96.65,,,,22
KRINC03-5F-LAN03 (1),cisco_ios,10.67.96.76,,,,22
KRINC03-5F-LAN03 (2),cisco_ios,10.67.96.76,,,,22
KRINC03-2F-LAN05 (1),cisco_ios,10.67.96.78,,,,22
KRINC03-2F-LAN05 (2),cisco_ios,10.67.96.78,,,,22
UKPAI-L-LAN12 (3),cisco_ios,10.64.54.11,,,,22
UKPAI-L-LAN12 (1),cisco_ios,10.64.54.11,,,,22
UKPAI-L-LAN12 (4),cisco_ios,10.64.54.11,,,,22
UKPAI-L-LAN10 (2),cisco_ios,10.64.54.10,,,,22
UKPAI-L-LAN10 (1),cisco_ios,10.64.54.10,,,,22
UKPAI-L-LAN10 (3),cisco_ios,10.64.54.10,,,,22
UKPAI-L-LAN12 (2),cisco_ios,10.64.54.11,,,,22
UKPAI-L-LAN10 (5),cisco_ios,10.64.54.10,,,,22
UKPAI-L-LAN12 (5),cisco_ios,10.64.54.11,,,,22
UKPAI-L-LAN10 (4),cisco_ios,10.64.54.10,,,,22
NOOS3-OCC-AS05 (1),cisco_ios,10.71.31.40,,,,22
NOOS3-OCC-AS05 (2),cisco_ios,10.71.31.40,,,,22
USHO2-OM-01,generic,172.17.0.1,,,,22
USHO2-ECV-01,generic,10.255.196.79,,,,22
CAMI1-CS01,arista_eos,10.40.67.2,,,,22
CAMI1-MDF-LAN01,cisco_ios,10.40.67.30,,,,22
CAMI1-LAN05-02 (2),cisco_ios,10.40.67.8,,,,22
Switch,cisco_ios,10.10.10.2,,,,22
CAMI1-AS-M-244,cisco_ios,10.40.54.244,,,,22
CAMI1-M-TOR02,arista_eos,10.40.54.242,,,,22
CAMI1-CS02,arista_eos,10.40.67.3,,,,22
CAMI1-LAN05-01 (1),cisco_ios,10.40.67.9,,,,22
CAMI1-LAN05-01 (2),cisco_ios,10.40.67.9,,,,22
CAMI1-LAN05-01 (3),cisco_ios,10.40.67.9,,,,22
CAMI1-LAN05-01 (4),cisco_ios,10.40.67.9,,,,22
CAMI1-LAN08-02 (2),cisco_ios,10.40.67.25,,,,22
CAMI1-LAN09-02 (1),cisco_ios,10.40.67.26,,,,22
CAMI1-LAN09-02 (2),cisco_ios,10.40.67.26,,,,22
CAMI1-LAN09-02 (3),cisco_ios,10.40.67.26,,,,22
CAMI1-LAN09-02 (4),cisco_ios,10.40.67.26,,,,22
CAMI1-AS-M-247,cisco_ios,10.40.54.247,,,,22
CAMI1-AS-M-245,cisco_ios,10.40.54.245,,,,22
USLGN04-CS-01 (1),cisco_ios,10.162.189.1,,,,22
USLGN04-CS-01 (2),cisco_ios,10.162.189.1,,,,22
UKWAR-LAN07,cisco_ios,10.74.0.41,,,,22
USPAL-LAN01 (4),cisco_ios,10.160.96.65,,,,22
USPAL-LAN01 (3),cisco_ios,10.160.96.65,,,,22
USPAL-LAN01 (2),cisco_ios,10.160.96.65,,,,22
USPAL-LAN01 (1),cisco_ios,10.160.96.65,,,,22
frddcas17,cisco_ios,10.10.128.140,,,,22
NLEIN-EC-01,generic,10.255.192.22,,,,22
NLEIN-EC-02,generic,10.255.192.23,,,,22
UKLD6-EC-01,generic,10.255.192.20,,,,22
UKLD6-EC-02,generic,10.255.192.21,,,,22
TWTZX-ECV-01,generic,10.255.200.154,,,,22
USLGN01-A15-MFG-AS02,cisco_ios,10.161.228.29,,,,22
USLGN01-A16-TOR01,arista_eos,10.161.228.31,,,,22
USLGN01-A16-TOR04,arista_eos,10.161.228.36,,,,22
USECI01-OM-01,generic,172.17.0.1,,,,22
USECI01-CS01 (2),cisco_ios,10.165.48.1,,,,22
USBOT-LAN99,cisco_ios,10.19.3.99,,,,22
USCHN-ECV-01,generic,10.255.196.167,,,,22
USCHN-ECV-02,generic,10.255.196.168,,,,22
MXREN-ECV-01,generic,10.255.196.165,,,,22
USAGA-ECV-01,generic,10.255.196.97,,,,22
USVAC-OM-01,generic,10.48.87.120,,,,22
USECI01-ECV-01,generic,10.255.196.112,,,,22
USBOT-MDF-LAN01 (7),cisco_ios,10.19.0.60,,,,22
MXREN-ECV-02,generic,10.255.196.166,,,,22
CNBJ7-ECV01,generic,10.255.202.44,,,,22
AUBRI-6F-AS-01.thermofisher.com (2),cisco_ios,10.60.15.16,,,,22
USSUA-ECV-01,generic,10.255.196.109,,,,22
CNSH16-ECV-01,generic,10.255.202.14,,,,22
JPTAT-OM-01,generic,10.67.44.2,,,,22
THBAP-CS-01 (1),cisco_ios,10.82.58.1,,,,22
THBAP-CS-01 (2),cisco_ios,10.82.58.1,,,,22
USCBD05-CS01,arista_eos,10.164.41.2,,,,22
USCBD05-CS02,arista_eos,10.164.42.3,,,,22
INKO3-CS01 (1),cisco_ios,10.96.148.17,,,,22
INKO3-CS01 (2),cisco_ios,10.96.148.17,,,,22
CNSNP-ECV-02,generic,10.255.202.18,,,,22
CNSZF-ECV-02,generic,10.255.202.39,,,,22
CNSZF-ECV-01,generic,10.255.202.38,,,,22
CNSZF-CS01 (1),cisco_ios,10.68.193.65,,,,22
CNSZF-CS01 (2),cisco_ios,10.68.193.65,,,,22
USCBD05-LAN01 (1),cisco_ios,10.164.41.10,,,,22
USCBD05-LAN01 (2),cisco_ios,10.164.41.10,,,,22
USCBD05-ECV-01,generic,10.255.196.142,,,,22
JPTAT-ECV-01,generic,10.255.136.56,,,,22
USSUA-ECV-02,generic,10.255.196.110,,,,22
USRFD-CS02,arista_eos,10.164.124.40,,,,22
USPGH-EX-RTR01,arista_eos,10.160.5.11,,,,22
USPGH-EX-RTR02,arista_eos,10.160.5.12,,,,22
USCMF-LAN03,cisco_ios,10.66.96.4,,,,22
GLOBAL-12042302231640,generic,172.17.0.1,,,,22
USDET-LAN04,cisco_ios,10.167.144.69,,,,22
USDET-LAN05,cisco_ios,10.167.144.70,,,,22
DEERL-ND009-10,cisco_ios,10.209.82.9,,,,22
JPHAN-ECV-01,generic,10.255.200.155,,,,22
USLGN01-ECV-01,generic,10.255.196.140,,,,22
USLGN01-A16-TOR03,arista_eos,10.161.228.35,,,,22
CNSH13-B8F2-Security,cisco_ios,10.68.48.125,,,,22
BGL-C9300-CORE,cisco_ios,172.28.163.254,,,,22
INBLR05-CS01 (1),cisco_ios,10.96.200.65,,,,22
INBLR05-CS01 (2),cisco_ios,10.96.200.65,,,,22
USLGN03-ECV-01,generic,10.255.196.116,,,,22
USOGD-ECV-02,generic,10.255.196.119,,,,22
INHY1-LAN04 (1),cisco_ios,10.96.44.37,,,,22
INHY1-LAN04 (2),cisco_ios,10.96.44.37,,,,22
sunguardsw2,cisco_ios,10.60.60.66,,,,22
USEUG-LAN09 (1),cisco_ios,10.172.1.203,,,,22
USEUG-LAN09 (2),cisco_ios,10.172.1.203,,,,22
LTVIL-B-CS01,arista_eos,10.121.14.125,,,,22
LTVIL-W-LAN05 (5),cisco_ios,10.32.136.72,,,,22
USEWI02-LAN01 (2),cisco_ios,10.162.184.1,,,,22
USFIS01-CS01 (2),cisco_ios,10.163.113.1,,,,22
USAU8-MDF-BMS-LAN01 (2),cisco_ios,10.162.177.16,,,,22
USCBD-5823-AS-IDF1-2 (3),cisco_ios,10.56.9.165,,,,22
USAU8-IDF-606-LAN01 (2),cisco_ios,10.162.177.13,,,,22
USCIN-B29-RM319-LAN01 (1),cisco_ios,10.32.1.15,,,,22
MXAP2-Charmin-LAN09 (3),cisco_ios,10.154.118.9,,,,22
USGRE-B52-FL1-LAN01 (2),cisco_ios,10.60.98.207,,,,22
USCBD-5823-AS-IDF1-2 (8),cisco_ios,10.56.9.165,,,,22
USAU8-IDF-606-LAN01 (3),cisco_ios,10.162.177.13,,,,22
FRBOU-LAN15,cisco_ios,10.115.8.54,,,,22
USSD3-LAN01 (5),cisco_ios,10.162.6.68,,,,22
NLBLE03-LAN01 (2),cisco_ios,10.115.160.15,,,,22
NLBLE03-LAN01 (4),cisco_ios,10.115.160.15,,,,22
FRBOU-LAN03 (5),cisco_ios,10.115.8.13,,,,22
USAU8-IDF-606-LAN01 (4),cisco_ios,10.162.177.13,,,,22
FRBOU-AS-14-01,cisco_ios,10.115.8.53,,,,22
USGRE-B52-FL1-LAN01 (3),cisco_ios,10.60.98.207,,,,22
USAU8-IDF-156-LAN01 (2),cisco_ios,10.162.177.12,,,,22
USCBD-5823-AS-IDF1-2 (4),cisco_ios,10.56.9.165,,,,22
USCBD-5823-AS-IDF1-2 (2),cisco_ios,10.56.9.165,,,,22
UKPAI-F-LAN09 (1),cisco_ios,10.64.54.7,,,,22
USCIN-MDF-TOR-SAP (2),cisco_ios,10.32.1.213,,,,22
USAU8-IDF-606-BMS-LAN01,cisco_ios,10.162.177.17,,,,22
USSD3-LAN01 (8),cisco_ios,10.162.6.68,,,,22
USCBD-5823-AS-IDF1-2 (6),cisco_ios,10.56.9.165,,,,22
UKPAI-F-LAN09 (3),cisco_ios,10.64.54.7,,,,22
FRBOU-AS-11-01,cisco_ios,10.115.8.52,,,,22
USCIN-B29-RM319-LAN01 (2),cisco_ios,10.32.1.15,,,,22
NLGRO-WLC-01 (2),cisco_ios,10.115.193.20,,,,22
USGRE-B52-FL1-LAN01 (4),cisco_ios,10.60.98.207,,,,22
NLBLE03-LAN01 (3),cisco_ios,10.115.160.15,,,,22
NLBLE03-LAN02-IDF (2),cisco_ios,10.115.160.12,,,,22
USCBD-5823-AS-IDF1-2 (5),cisco_ios,10.56.9.165,,,,22
USCIN-B21-RM202-LAN01,cisco_ios,10.32.1.27,,,,22
USCBD-5823-AS-IDF1-2 (7),cisco_ios,10.56.9.165,,,,22
UKPAI-F-LAN09 (2),cisco_ios,10.64.54.7,,,,22
USFC1-LAN01 (3),cisco_ios,10.162.0.130,,,,22
FRBOU-AS-12-01,cisco_ios,10.115.8.51,,,,22
USMTP-ECV-01,generic,10.255.196.122,,,,22
USMTP-ECV-02,generic,10.255.196.123,,,,22
DERE2-LAN04,cisco_ios,10.78.0.61,,,,22
DKROS-TOR-01,cisco_ios,10.132.159.61,,,,22
NX-SW-02(FOC1831R0PZ),cisco_ios,10.132.130.66,,,,22
DKROS-TOR-02,cisco_ios,10.132.159.62,,,,22
DEWEI-LAN02 (2),cisco_ios,10.112.66.38,,,,22
DEWEI-HALL-A-LAN07 (1),cisco_ios,10.112.66.41,,,,22
DEWEI-HALL-A-LAN07 (2),cisco_ios,10.112.66.41,,,,22
DEWEI-B1-LAN08 (1),cisco_ios,10.112.66.42,,,,22
DEWEI-B1-LAN08 (2),cisco_ios,10.112.66.42,,,,22
USFRL-CS01 (1),cisco_ios,10.20.17.33,,,,22
USFRL-CS01 (2),cisco_ios,10.20.17.33,,,,22
USRFD-LAN26,cisco_ios,10.164.126.220,,,,22
JPKOT-ECV-01,generic,10.255.200.157,,,,22
JPKOT-ECV-02,generic,10.255.200.158,,,,22
CNTJ1-LAN01 (1),cisco_ios,10.68.200.10,,,,22
CNTJ1-LAN01 (2),cisco_ios,10.68.200.10,,,,22
CNTJ1-ECV-01,generic,10.255.202.15,,,,22
MYMEL-ECV-01,generic,10.255.200.19,,,,22
MYMEL-ECV-02,generic,10.255.200.20,,,,22
